판매일,작품 ID,분류,작품명,작가명,레이블,회차 판매가 (원),총 사용 건수 (건),초기 무료 회차,에다무,광고보면 무료,신규 혜택 대여,유상 대여,소장,총 판매 건수 (건),광고보면 무료 판매금액 (원),광고보면 무료 운영 수수료 (원),소장 판매금액 (원),소장 운영 수수료 (원),대여 판매금액 (원),대여 운영 수수료 (원),판매 금액 합계 (원),운영 수수료 합계 (원),정산 금액 합계 (원)
2026-04-05,2596,웹소설,나랑 해요,은예진,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,2639,웹소설,삼시색기,달그림 ,하트퀸,100,42,3,0,0,0,0,39,39,0,0,3900,1170,0,0,3900,1170,2730
2026-04-05,2643,웹소설,에피소드,유이세스,하트퀸,100,26,20,0,0,0,0,6,6,0,0,600,180,0,0,600,180,420
2026-04-05,2655,웹소설,욕망의 노예계약,황금병아리,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,2676,웹소설,치명적이라 감사합니다,한연진,하트퀸,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,3184,웹소설,몰락,최강토끼,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,3185,웹소설,제발 멈추지 말아요 ,우아진,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026-04-05,4801,웹소설,모노크롬 루머,치율,M블루,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,4824,웹소설,대출 갚는 대마법사님,내성굴림,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,18617,웹소설,오빠가 해줄게,진숙,하트퀸,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,18999,웹소설,너의 아내,강윤결,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-06,1419,웹소설,끝정,벚꽃그리고,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-06,2424,웹소설,구원하려다 같이 데뷔함,윤선후,야간비행,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-06,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-06,2636,웹소설,비하인드 맞선,김필샤,하트퀸,100,10,4,0,0,0,0,6,6,0,0,600,180,0,0,600,180,420
2026-04-06,2643,웹소설,에피소드,유이세스,하트퀸,100,23,13,0,0,0,0,10,10,0,0,1000,300,0,0,1000,300,700
2026-04-06,2950,웹소설,네 달달함에 취해 버렸다!,천시령,,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-06,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-06,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-04-06,3554,웹소설,후회해도,짙은,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-04-06,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07,1419,웹소설,끝정,벚꽃그리고,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-07,2636,웹소설,비하인드 맞선,김필샤,하트퀸,100,21,0,0,0,0,0,21,21,0,0,2100,630,0,0,2100,630,1470
2026-04-07,2643,웹소설,에피소드,유이세스,하트퀸,100,15,10,0,0,0,0,5,5,0,0,500,150,0,0,500,150,350
2026-04-07,2658,웹소설,위험한 오빠 친구,타라,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07,2803,웹소설,빼지 말고 해요,채하정,하트퀸,4000,1,0,0,0,0,0,1,1,0,0,4000,1200,0,0,4000,1200,2800
2026-04-07,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026-04-07,4801,웹소설,모노크롬 루머,치율,M블루,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07,4824,웹소설,대출 갚는 대마법사님,내성굴림,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-08,1419,웹소설,끝정,벚꽃그리고,플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,1549,웹소설,물드는 밤,상림(메리J),플로린,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-08,2615,웹소설,도도한 그의 사랑법,초콜릿악마,하트퀸,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,2643,웹소설,에피소드,유이세스,하트퀸,100,24,17,0,0,0,0,7,7,0,0,700,210,0,0,700,210,490
2026-04-08,3180,웹소설,온전하지 못한 관계,하루가 너무 길다,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,3554,웹소설,후회해도,짙은,사막여우,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,3555,웹소설,남편과 파트너 사이,느린돌,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,6196,웹소설,흔적도 없이,짙은,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,19745,웹소설,아내 자격,핑캐,해피북스투유,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-08,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-09,1419,웹소설,끝정,벚꽃그리고,플로린,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-09,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-04-09,2228,웹소설,술김에 황후가 되었습니다,거주자,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-09,2400,웹소설,"하녀로 취직했는데, 마왕 성이었다",차열매,피오렛,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-09,2423,웹소설,베드 파트너,이로이,사막여우,100,13,0,0,0,0,0,13,13,0,0,1300,390,0,0,1300,390,910
