"판매/취소일시","ItemId","제목","판매형태","정가","판매가","정산액","원주문일시","저자명","출판사명","정산처명","ISBN","UCI","CID"
"2026-01-31 10:57:40","162342856","나는 남의 여자만 뺏는다 03","판매","0","0","0","","레이미샤","야맨스","스토린랩",=T("9791160396119"),=T(""),""
"2026-01-31 11:39:43","384623947","하녀는 도련님 앞에서 치마를 올린다","판매","1,000","1,000","700","","펠로아","로튼로즈","스토린랩",=T("9791175582187"),=T(""),"D211207"
"2026-01-31 11:39:43","385193750","가족이 되고 싶어요","판매","1,000","1,000","700","","톳나물톳밥","로튼로즈","스토린랩",=T("9791175582484"),=T(""),"D216017"
"2026-01-31 12:01:50","277935873","문과라도 안 죄송한 이세계로 감 350화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E820991"
"2026-01-31 14:08:33","278040337","문과라도 안 죄송한 이세계로 감 377화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E844353"
"2026-01-31 14:48:46","364579911","발정난 개들을 위한 난교타운 4","판매","1,000","1,000","700","","강초초","로튼로즈","스토린랩",=T("9791173014239"),=T(""),"D009649"
"2026-01-31 16:45:28","382626185","상사들이 내 구멍을 공용으로 씀 1","판매","1,000","1,000","700","","러브이따","로튼로즈","스토린랩",=T("9791175581463"),=T(""),"D196243"
"2026-01-31 16:59:33","339671334","[GL] 소매치기 감금 조교","판매","2,000","2,000","1,400","","한윤호","로튼로즈","스토린랩",=T("9791170898016"),=T(""),"k307367"
"2026-01-31 17:13:02","277935479","문과라도 안 죄송한 이세계로 감 157화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E622476"
"2026-01-31 18:07:35","368123504","신학 아카데미의 성교육 2. 능욕 교실","판매","1,000","1,000","700","","야뮬","로튼로즈","스토린랩",=T("9791173017179"),=T(""),"D066121"
"2026-01-31 18:16:15","365291606","성녀 수난기","판매","1,000","1,000","700","","야뮬","로튼로즈","스토린랩",=T("9791173014703"),=T(""),"D006539"
"2026-01-31 18:47:45","379511327","외꺼풀이 되고 싶었다","판매","3,300","3,300","2,310","","외정","하트퀸","스토린랩",=T("9791171502875"),=T(""),"D108868"
"2026-01-31 19:14:18","378390691","앙칼진 고양이를 길들이는 방법 1","판매","1,000","1,000","700","","데일리","로튼로즈","스토린랩",=T("9791175580619"),=T(""),"D174035"
"2026-01-31 19:14:18","367671027","[BL] 오두막 조교 일지","판매","1,000","1,000","700","","아야곰","로튼로즈","스토린랩",=T("9791173015564"),=T(""),"D061697"
"2026-01-31 19:32:00","379511327","외꺼풀이 되고 싶었다","판매","3,300","3,300","2,310","","외정","하트퀸","스토린랩",=T("9791171502875"),=T(""),"D108868"
"2026-01-31 19:44:35","368002586","아빠가 채워주는 정조대 1","판매","1,000","1,000","700","","탐나라","로튼로즈","스토린랩",=T("9791173015878"),=T(""),"D064580"
"2026-01-31 19:45:04","294560350","문과라도 안 죄송한 이세계로 감 467화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"N105260"
"2026-01-31 19:45:04","294146137","문과라도 안 죄송한 이세계로 감 465화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"N100698"
"2026-01-31 19:45:04","294146113","문과라도 안 죄송한 이세계로 감 466화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"N101306"
"2026-01-31 19:55:16","291834040","문과라도 안 죄송한 이세계로 감 450화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"N083215"
"2026-01-31 19:55:16","291834042","문과라도 안 죄송한 이세계로 감 449화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"N078665"
"2026-01-31 19:55:16","291834045","문과라도 안 죄송한 이세계로 감 451화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"N083231"
"2026-01-31 20:16:47","271933316","아포칼립스의 유일한 황태자 1","판매","0","0","0","","글꾸니","스토리야","스토린랩",=T("9791166711763"),=T(""),"E814324"
"2026-01-31 20:33:01","297523315","문과라도 안 죄송한 이세계로 감 490화 (삽화) (완결)","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"N135365"
"2026-01-31 21:11:31","277935694","문과라도 안 죄송한 이세계로 감 123화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E469528"
"2026-01-31 21:11:31","277935461","문과라도 안 죄송한 이세계로 감 122화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E469527"
"2026-01-31 21:27:43","277935522","문과라도 안 죄송한 이세계로 감 247화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E712249"
