판매일,작품 ID,분류,작품명,작가명,레이블,회차 판매가 (원),총 사용 건수 (건),초기 무료 회차,에다무,광고보면 무료,신규 혜택 대여,유상 대여,소장,총 판매 건수 (건),광고보면 무료 판매금액 (원),광고보면 무료 운영 수수료 (원),소장 판매금액 (원),소장 운영 수수료 (원),대여 판매금액 (원),대여 운영 수수료 (원),판매 금액 합계 (원),운영 수수료 합계 (원),정산 금액 합계 (원)
2026-03-10,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-11,2643,웹소설,에피소드,유이세스,하트퀸,100,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11,2655,웹소설,욕망의 노예계약,황금병아리,하트퀸,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11,3180,웹소설,온전하지 못한 관계,하루가 너무 길다,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11,3184,웹소설,몰락,최강토끼,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026-03-11,3554,웹소설,후회해도,짙은,사막여우,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11,3555,웹소설,남편과 파트너 사이,느린돌,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-11,19744,웹소설,너에게 파는 나의 밤 (삽화본),핑캐,해피북스투유,100,6,0,0,0,0,0,6,6,0,0,600,180,0,0,600,180,420
2026-03-11,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-12,1419,웹소설,끝정,벚꽃그리고,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,1439,웹소설,내가 버린 남편,리나리아L,래이니북스,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,5,2,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026-03-12,1654,웹소설,파랑이 흐른다 (개정판),별보라,플로린,100,30,0,0,0,0,0,30,30,0,0,3000,900,0,0,3000,900,2100
2026-03-12,1662,웹소설,합의 관계,은서정,플로린,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-12,2627,웹소설,미친놈에게 물리면,해세,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,2643,웹소설,에피소드,유이세스,하트퀸,100,39,28,0,0,0,0,11,11,0,0,1100,330,0,0,1100,330,770
2026-03-12,2655,웹소설,욕망의 노예계약,황금병아리,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-12,4598,웹소설,페레슈페는 죽지 않았다,빛날콩,페리윙클,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,4801,웹소설,모노크롬 루머,치율,M블루,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,4832,웹소설,제라스의 여관,사이딘,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,6196,웹소설,흔적도 없이,짙은,사막여우,100,4,2,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-12,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-12,13489,웹소설,이중 이혼 합의서(19세),김민,하트퀸,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-13,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,3,1,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-13,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-13,1569,웹소설,상사와 그런 사이,레이먼,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-13,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-13,2643,웹소설,에피소드,유이세스,하트퀸,100,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-13,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-13,4598,웹소설,페레슈페는 죽지 않았다,빛날콩,페리윙클,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-13,6196,웹소설,흔적도 없이,짙은,사막여우,100,25,2,0,0,0,0,23,23,0,0,2300,690,0,0,2300,690,1610
2026-03-13,20493,웹소설,[BL] Repeat Mark: 리핏 마크,카고아기,M블루,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-13,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-14,1419,웹소설,끝정,벚꽃그리고,플로린,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-14,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
